ccode,country,group,name,numcode,year,groupcon,aggdifxx,intercon,polity2,gdppc,country_pop,rebellion
750,INDIA,KASHMIRIS,KAS,75007,2001,3,NA,1,9,-0.3906648446045107,6.550726830156665,6
750,INDIA,KASHMIRIS,KAS,75007,2002,3,NA,1,9,-0.38812215549344176,6.66850400792969,6
750,INDIA,KASHMIRIS,KAS,75007,2003,3,NA,1,9,-0.3782022538092369,6.785566508560941,6
750,INDIA,MUSLIMS,MUS,75008,1960,0,11.5,1,5,-0.4390443695327443,2.5355592560545954,0
750,INDIA,MUSLIMS,MUS,75008,1961,0,11.5,1,5,-0.438629747198681,2.59403590686011,0
750,INDIA,MUSLIMS,MUS,75008,1962,0,11.5,1,5,-0.43803677102715816,2.6547021899536567,0
750,INDIA,MUSLIMS,MUS,75008,1963,0,11.5,1,5,-0.4365640183438502,2.717383559224244,0
750,INDIA,MUSLIMS,MUS,75008,1964,0,11.5,1,5,-0.43467655188371923,2.781827422414296,0
750,INDIA,MUSLIMS,MUS,75008,1965,0,11.5,1,5,-0.4341812864829897,2.847895877422491,0
750,INDIA,MUSLIMS,MUS,75008,1966,0,11.5,1,5,-0.4380216371473126,2.915462415933286,0
750,INDIA,MUSLIMS,MUS,75008,1967,0,11.5,1,8,-0.4371910261184374,2.9847065157922605,0
750,INDIA,MUSLIMS,MUS,75008,1968,0,11.5,1,8,-0.43672779579113574,3.056163607772069,0
750,INDIA,MUSLIMS,MUS,75008,1969,0,11.5,1,8,-0.43571322969134435,3.130560862313448,0
750,INDIA,MUSLIMS,MUS,75008,1970,0,11.5,1,8,-0.43508296275813474,3.2083977541788617,0
750,INDIA,MUSLIMS,MUS,75008,1971,0,11.5,1,8,-0.43427502087429876,3.289917500829238,0
750,INDIA,MUSLIMS,MUS,75008,1972,0,11.5,1,8,-0.4337015379581986,3.3749159014470393,0
750,INDIA,MUSLIMS,MUS,75008,1973,0,11.5,1,8,-0.4309777075060336,3.46289546167952,0
750,INDIA,MUSLIMS,MUS,75008,1974,0,11.5,1,8,-0.4283976073949801,3.553122838380331,0
750,INDIA,MUSLIMS,MUS,75008,1975,0,11.5,1,6,-0.429110356615571,3.645072342077862,0
750,INDIA,MUSLIMS,MUS,75008,1976,0,11.5,1,6,-0.4287101124346679,3.738480745457158,0
750,INDIA,MUSLIMS,MUS,75008,1977,0,11.5,1,8,-0.42541987639670714,3.8335062626789442,0
750,INDIA,MUSLIMS,MUS,75008,1978,0,11.5,1,8,-0.4228685299598348,3.930540101821205,0
750,INDIA,MUSLIMS,MUS,75008,1979,0,11.5,1,8,-0.4204707175978042,4.03017495193105,0
750,INDIA,MUSLIMS,MUS,75008,1980,0,11.5,1,8,-0.4148942859038283,4.132780043682523,0
750,INDIA,MUSLIMS,MUS,75008,1981,0,11.5,1,8,-0.41438443869549846,4.238437146135282,0
750,INDIA,MUSLIMS,MUS,75008,1982,0,11.5,1,8,-0.41390760009851246,4.346809994721194,0
750,INDIA,MUSLIMS,MUS,75008,1983,0,11.5,1,8,-0.41166444792447615,4.45733649386534,0
750,INDIA,MUSLIMS,MUS,75008,1984,0,11.5,1,8,-0.4135727499783916,4.569245409010774,0
750,INDIA,MUSLIMS,MUS,75008,1985,0,11.5,1,8,-0.4109837738211203,4.681939710926751,0
750,INDIA,MUSLIMS,MUS,75008,1986,0,11.5,1,8,-0.40914611461432693,4.795203946467795,0
750,INDIA,MUSLIMS,MUS,75008,1987,0,11.5,1,8,-0.4052233443273592,4.909057302460517,0
750,INDIA,MUSLIMS,MUS,75008,1988,0,11.5,1,8,-0.40342476280191547,5.023424857690547,0
750,INDIA,MUSLIMS,MUS,75008,1989,0,11.5,1,8,-0.40447731263934045,5.1382998607611245,0
750,INDIA,MUSLIMS,MUS,75008,1990,0,11.5,1,8,-0.4016687557874724,5.2536723581844464,0
750,INDIA,MUSLIMS,MUS,75008,1991,0,11.5,1,8,-0.41011667058107737,5.369381081596491,0
750,INDIA,MUSLIMS,MUS,75008,1992,0,11.5,1,8,-0.4082963602374458,5.4853366875134215,0
750,INDIA,MUSLIMS,MUS,75008,1993,0,11.5,1,8,-0.41036507484909446,5.6016976151425215,0
750,INDIA,MUSLIMS,MUS,75008,1994,0,11.5,1,8,-0.4044786141151851,5.718708779438764,0
750,INDIA,MUSLIMS,MUS,75008,1995,0,11.5,1,8,-0.4008554280050084,5.8365094456426245,0
750,INDIA,MUSLIMS,MUS,75008,1996,0,11.5,1,8,-0.3974260737193959,5.955093904001411,0
750,INDIA,MUSLIMS,MUS,75008,1997,0,11.5,1,8,-0.3953902600746952,6.074270762061733,1
750,INDIA,MUSLIMS,MUS,75008,1998,0,11.5,1,9,-0.3956777286762147,6.193761167847554,2
750,INDIA,MUSLIMS,MUS,75008,1999,0,11.5,1,9,-0.3919188154153225,6.313193858835899,0
750,INDIA,MUSLIMS,MUS,75008,2000,0,11.5,1,9,-0.39174652859866343,6.432258875186409,1
750,INDIA,MUSLIMS,MUS,75008,2001,0,NA,1,9,-0.3906648446045107,6.550726830156665,1
750,INDIA,MUSLIMS,MUS,75008,2002,0,NA,1,9,-0.38812215549344176,6.66850400792969,1
750,INDIA,MUSLIMS,MUS,75008,2003,0,NA,1,9,-0.3782022538092369,6.785566508560941,1
750,INDIA,NAGAS,NAG,75009,1960,3,12,1,5,-0.4390443695327443,2.5355592560545954,4
750,INDIA,NAGAS,NAG,75009,1961,3,12,1,5,-0.438629747198681,2.59403590686011,3
750,INDIA,NAGAS,NAG,75009,1962,3,12,1,5,-0.43803677102715816,2.6547021899536567,3
750,INDIA,NAGAS,NAG,75009,1963,3,12,1,5,-0.4365640183438502,2.717383559224244,2
750,INDIA,NAGAS,NAG,75009,1964,3,12,1,5,-0.43467655188371923,2.781827422414296,2
750,INDIA,NAGAS,NAG,75009,1965,3,12,1,5,-0.4341812864829897,2.847895877422491,1
750,INDIA,NAGAS,NAG,75009,1966,3,12,1,5,-0.4380216371473126,2.915462415933286,2
750,INDIA,NAGAS,NAG,75009,1967,3,12,1,8,-0.4371910261184374,2.9847065157922605,2
750,INDIA,NAGAS,NAG,75009,1968,3,12,1,8,-0.43672779579113574,3.056163607772069,3
750,INDIA,NAGAS,NAG,75009,1969,3,12,1,8,-0.43571322969134435,3.130560862313448,3
750,INDIA,NAGAS,NAG,75009,1970,3,12,1,8,-0.43508296275813474,3.2083977541788617,4
750,INDIA,NAGAS,NAG,75009,1971,3,12,1,8,-0.43427502087429876,3.289917500829238,3
750,INDIA,NAGAS,NAG,75009,1972,3,12,1,8,-0.4337015379581986,3.3749159014470393,3
750,INDIA,NAGAS,NAG,75009,1973,3,12,1,8,-0.4309777075060336,3.46289546167952,2
750,INDIA,NAGAS,NAG,75009,1974,3,12,1,8,-0.4283976073949801,3.553122838380331,2
750,INDIA,NAGAS,NAG,75009,1975,3,12,1,6,-0.429110356615571,3.645072342077862,1
750,INDIA,NAGAS,NAG,75009,1976,3,12,1,6,-0.4287101124346679,3.738480745457158,1
750,INDIA,NAGAS,NAG,75009,1977,3,12,1,8,-0.42541987639670714,3.8335062626789442,1
750,INDIA,NAGAS,NAG,75009,1978,3,12,1,8,-0.4228685299598348,3.930540101821205,1
750,INDIA,NAGAS,NAG,75009,1979,3,12,1,8,-0.4204707175978042,4.03017495193105,1
750,INDIA,NAGAS,NAG,75009,1980,3,12,1,8,-0.4148942859038283,4.132780043682523,1
750,INDIA,NAGAS,NAG,75009,1981,3,12,1,8,-0.41438443869549846,4.238437146135282,2
750,INDIA,NAGAS,NAG,75009,1982,3,12,1,8,-0.41390760009851246,4.346809994721194,2
750,INDIA,NAGAS,NAG,75009,1983,3,12,1,8,-0.41166444792447615,4.45733649386534,3
750,INDIA,NAGAS,NAG,75009,1984,3,12,1,8,-0.4135727499783916,4.569245409010774,3
750,INDIA,NAGAS,NAG,75009,1985,3,12,1,8,-0.4109837738211203,4.681939710926751,4
750,INDIA,NAGAS,NAG,75009,1986,3,12,1,8,-0.40914611461432693,4.795203946467795,4
750,INDIA,NAGAS,NAG,75009,1987,3,12,1,8,-0.4052233443273592,4.909057302460517,4
750,INDIA,NAGAS,NAG,75009,1988,3,12,1,8,-0.40342476280191547,5.023424857690547,4
750,INDIA,NAGAS,NAG,75009,1989,3,12,1,8,-0.40447731263934045,5.1382998607611245,4
750,INDIA,NAGAS,NAG,75009,1990,3,12,1,8,-0.4016687557874724,5.2536723581844464,4
750,INDIA,NAGAS,NAG,75009,1991,3,12,1,8,-0.41011667058107737,5.369381081596491,4
750,INDIA,NAGAS,NAG,75009,1992,3,12,1,8,-0.4082963602374458,5.4853366875134215,4
750,INDIA,NAGAS,NAG,75009,1993,3,12,1,8,-0.41036507484909446,5.6016976151425215,4
750,INDIA,NAGAS,NAG,75009,1994,3,12,1,8,-0.4044786141151851,5.718708779438764,4
750,INDIA,NAGAS,NAG,75009,1995,3,12,1,8,-0.4008554280050084,5.8365094456426245,5
750,INDIA,NAGAS,NAG,75009,1996,3,12,1,8,-0.3974260737193959,5.955093904001411,4
750,INDIA,NAGAS,NAG,75009,1997,3,12,1,8,-0.3953902600746952,6.074270762061733,2
750,INDIA,NAGAS,NAG,75009,1998,3,12,1,9,-0.3956777286762147,6.193761167847554,1
750,INDIA,NAGAS,NAG,75009,1999,3,12,1,9,-0.3919188154153225,6.313193858835899,5
750,INDIA,NAGAS,NAG,75009,2000,3,12,1,9,-0.39174652859866343,6.432258875186409,4
750,INDIA,NAGAS,NAG,75009,2001,3,NA,0,9,-0.3906648446045107,6.550726830156665,1
750,INDIA,NAGAS,NAG,75009,2002,3,NA,0,9,-0.38812215549344176,6.66850400792969,1
750,INDIA,NAGAS,NAG,75009,2003,3,NA,0,9,-0.3782022538092369,6.785566508560941,1
750,INDIA,SANTALS,SNT,75010,1960,1,17,0,5,-0.4390443695327443,2.5355592560545954,0
750,INDIA,SANTALS,SNT,75010,1961,1,17,0,5,-0.438629747198681,2.59403590686011,1
750,INDIA,SANTALS,SNT,75010,1962,1,17,0,5,-0.43803677102715816,2.6547021899536567,2
750,INDIA,SANTALS,SNT,75010,1963,1,17,0,5,-0.4365640183438502,2.717383559224244,2
750,INDIA,SANTALS,SNT,75010,1964,1,17,0,5,-0.43467655188371923,2.781827422414296,3
750,INDIA,SANTALS,SNT,75010,1965,1,17,0,5,-0.4341812864829897,2.847895877422491,4
750,INDIA,SANTALS,SNT,75010,1966,1,17,0,5,-0.4380216371473126,2.915462415933286,4
750,INDIA,SANTALS,SNT,75010,1967,1,17,0,8,-0.4371910261184374,2.9847065157922605,4
750,INDIA,SANTALS,SNT,75010,1968,1,17,0,8,-0.43672779579113574,3.056163607772069,4
750,INDIA,SANTALS,SNT,75010,1969,1,17,0,8,-0.43571322969134435,3.130560862313448,4
750,INDIA,SANTALS,SNT,75010,1970,1,17,0,8,-0.43508296275813474,3.2083977541788617,4
750,INDIA,SANTALS,SNT,75010,1971,1,17,0,8,-0.43427502087429876,3.289917500829238,3
750,INDIA,SANTALS,SNT,75010,1972,1,17,0,8,-0.4337015379581986,3.3749159014470393,3
750,INDIA,SANTALS,SNT,75010,1973,1,17,0,8,-0.4309777075060336,3.46289546167952,2
750,INDIA,SANTALS,SNT,75010,1974,1,17,0,8,-0.4283976073949801,3.553122838380331,2
750,INDIA,SANTALS,SNT,75010,1975,1,17,0,6,-0.429110356615571,3.645072342077862,1
750,INDIA,SANTALS,SNT,75010,1976,1,17,0,6,-0.4287101124346679,3.738480745457158,1
750,INDIA,SANTALS,SNT,75010,1977,1,17,0,8,-0.42541987639670714,3.8335062626789442,1
750,INDIA,SANTALS,SNT,75010,1978,1,17,0,8,-0.4228685299598348,3.930540101821205,1
750,INDIA,SANTALS,SNT,75010,1979,1,17,0,8,-0.4204707175978042,4.03017495193105,1
750,INDIA,SANTALS,SNT,75010,1980,1,17,0,8,-0.4148942859038283,4.132780043682523,1
750,INDIA,SANTALS,SNT,75010,1981,1,17,0,8,-0.41438443869549846,4.238437146135282,1
750,INDIA,SANTALS,SNT,75010,1982,1,17,0,8,-0.41390760009851246,4.346809994721194,1
750,INDIA,SANTALS,SNT,75010,1983,1,17,0,8,-0.41166444792447615,4.45733649386534,1
750,INDIA,SANTALS,SNT,75010,1984,1,17,0,8,-0.4135727499783916,4.569245409010774,1
750,INDIA,SANTALS,SNT,75010,1985,1,17,0,8,-0.4109837738211203,4.681939710926751,NA
750,INDIA,SANTALS,SNT,75010,1986,1,17,0,8,-0.40914611461432693,4.795203946467795,NA
750,INDIA,SANTALS,SNT,75010,1987,1,17,0,8,-0.4052233443273592,4.909057302460517,NA
750,INDIA,SANTALS,SNT,75010,1988,1,17,0,8,-0.40342476280191547,5.023424857690547,NA
750,INDIA,SANTALS,SNT,75010,1989,1,17,0,8,-0.40447731263934045,5.1382998607611245,NA
750,INDIA,SANTALS,SNT,75010,1990,1,17,0,8,-0.4016687557874724,5.2536723581844464,NA
750,INDIA,SANTALS,SNT,75010,1991,1,17,0,8,-0.41011667058107737,5.369381081596491,NA
750,INDIA,SANTALS,SNT,75010,1992,1,17,0,8,-0.4082963602374458,5.4853366875134215,NA
750,INDIA,SANTALS,SNT,75010,1993,1,17,0,8,-0.41036507484909446,5.6016976151425215,NA
750,INDIA,SANTALS,SNT,75010,1994,1,17,0,8,-0.4044786141151851,5.718708779438764,NA
750,INDIA,SANTALS,SNT,75010,1995,1,17,0,8,-0.4008554280050084,5.8365094456426245,NA
750,INDIA,SANTALS,SNT,75010,1996,1,17,0,8,-0.3974260737193959,5.955093904001411,NA
750,INDIA,SANTALS,SNT,75010,1997,1,17,0,8,-0.3953902600746952,6.074270762061733,NA
750,INDIA,SANTALS,SNT,75010,1998,1,17,0,9,-0.3956777286762147,6.193761167847554,NA
750,INDIA,SANTALS,SNT,75010,1999,1,17,0,9,-0.3919188154153225,6.313193858835899,NA
750,INDIA,SANTALS,SNT,75010,2000,1,17,0,9,-0.39174652859866343,6.432258875186409,NA
750,INDIA,SANTALS,SNT,75010,2001,1,NA,NA,9,-0.3906648446045107,6.550726830156665,NA
750,INDIA,SANTALS,SNT,75010,2002,1,NA,NA,9,-0.38812215549344176,6.66850400792969,NA
750,INDIA,SANTALS,SNT,75010,2003,1,NA,NA,9,-0.3782022538092369,6.785566508560941,NA
750,INDIA,SCHEDULED TRIBES,STR,75011,1960,2,17.5,1,5,-0.4390443695327443,2.5355592560545954,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1961,2,17.5,1,5,-0.438629747198681,2.59403590686011,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1962,2,17.5,1,5,-0.43803677102715816,2.6547021899536567,3
750,INDIA,SCHEDULED TRIBES,STR,75011,1963,2,17.5,1,5,-0.4365640183438502,2.717383559224244,3
750,INDIA,SCHEDULED TRIBES,STR,75011,1964,2,17.5,1,5,-0.43467655188371923,2.781827422414296,4
750,INDIA,SCHEDULED TRIBES,STR,75011,1965,2,17.5,1,5,-0.4341812864829897,2.847895877422491,4
750,INDIA,SCHEDULED TRIBES,STR,75011,1966,2,17.5,1,5,-0.4380216371473126,2.915462415933286,4
750,INDIA,SCHEDULED TRIBES,STR,75011,1967,2,17.5,1,8,-0.4371910261184374,2.9847065157922605,3
750,INDIA,SCHEDULED TRIBES,STR,75011,1968,2,17.5,1,8,-0.43672779579113574,3.056163607772069,3
750,INDIA,SCHEDULED TRIBES,STR,75011,1969,2,17.5,1,8,-0.43571322969134435,3.130560862313448,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1970,2,17.5,1,8,-0.43508296275813474,3.2083977541788617,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1971,2,17.5,1,8,-0.43427502087429876,3.289917500829238,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1972,2,17.5,1,8,-0.4337015379581986,3.3749159014470393,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1973,2,17.5,1,8,-0.4309777075060336,3.46289546167952,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1974,2,17.5,1,8,-0.4283976073949801,3.553122838380331,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1975,2,17.5,1,6,-0.429110356615571,3.645072342077862,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1976,2,17.5,1,6,-0.4287101124346679,3.738480745457158,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1977,2,17.5,1,8,-0.42541987639670714,3.8335062626789442,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1978,2,17.5,1,8,-0.4228685299598348,3.930540101821205,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1979,2,17.5,1,8,-0.4204707175978042,4.03017495193105,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1980,2,17.5,1,8,-0.4148942859038283,4.132780043682523,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1981,2,17.5,1,8,-0.41438443869549846,4.238437146135282,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1982,2,17.5,1,8,-0.41390760009851246,4.346809994721194,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1983,2,17.5,1,8,-0.41166444792447615,4.45733649386534,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1984,2,17.5,1,8,-0.4135727499783916,4.569245409010774,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1985,2,17.5,1,8,-0.4109837738211203,4.681939710926751,3
750,INDIA,SCHEDULED TRIBES,STR,75011,1986,2,17.5,1,8,-0.40914611461432693,4.795203946467795,3
750,INDIA,SCHEDULED TRIBES,STR,75011,1987,2,17.5,1,8,-0.4052233443273592,4.909057302460517,3
750,INDIA,SCHEDULED TRIBES,STR,75011,1988,2,17.5,1,8,-0.40342476280191547,5.023424857690547,3
750,INDIA,SCHEDULED TRIBES,STR,75011,1989,2,17.5,1,8,-0.40447731263934045,5.1382998607611245,3
750,INDIA,SCHEDULED TRIBES,STR,75011,1990,2,17.5,1,8,-0.4016687557874724,5.2536723581844464,4
750,INDIA,SCHEDULED TRIBES,STR,75011,1991,2,17.5,1,8,-0.41011667058107737,5.369381081596491,4
750,INDIA,SCHEDULED TRIBES,STR,75011,1992,2,17.5,1,8,-0.4082963602374458,5.4853366875134215,4
750,INDIA,SCHEDULED TRIBES,STR,75011,1993,2,17.5,1,8,-0.41036507484909446,5.6016976151425215,4
750,INDIA,SCHEDULED TRIBES,STR,75011,1994,2,17.5,1,8,-0.4044786141151851,5.718708779438764,4
750,INDIA,SCHEDULED TRIBES,STR,75011,1995,2,17.5,1,8,-0.4008554280050084,5.8365094456426245,2
750,INDIA,SCHEDULED TRIBES,STR,75011,1996,2,17.5,1,8,-0.3974260737193959,5.955093904001411,5
750,INDIA,SCHEDULED TRIBES,STR,75011,1997,2,17.5,1,8,-0.3953902600746952,6.074270762061733,5
750,INDIA,SCHEDULED TRIBES,STR,75011,1998,2,17.5,1,9,-0.3956777286762147,6.193761167847554,5
750,INDIA,SCHEDULED TRIBES,STR,75011,1999,2,17.5,1,9,-0.3919188154153225,6.313193858835899,5
750,INDIA,SCHEDULED TRIBES,STR,75011,2000,2,17.5,1,9,-0.39174652859866343,6.432258875186409,5
750,INDIA,SCHEDULED TRIBES,STR,75011,2001,2,NA,0,9,-0.3906648446045107,6.550726830156665,0
750,INDIA,SCHEDULED TRIBES,STR,75011,2002,2,NA,0,9,-0.38812215549344176,6.66850400792969,0
750,INDIA,SCHEDULED TRIBES,STR,75011,2003,2,NA,0,9,-0.3782022538092369,6.785566508560941,8
750,INDIA,SIKHS,SIK,75012,1960,2,8.5,1,5,-0.4390443695327443,2.5355592560545954,0
750,INDIA,SIKHS,SIK,75012,1961,2,8.5,1,5,-0.438629747198681,2.59403590686011,0
750,INDIA,SIKHS,SIK,75012,1962,2,8.5,1,5,-0.43803677102715816,2.6547021899536567,0
750,INDIA,SIKHS,SIK,75012,1963,2,8.5,1,5,-0.4365640183438502,2.717383559224244,0
750,INDIA,SIKHS,SIK,75012,1964,2,8.5,1,5,-0.43467655188371923,2.781827422414296,0
750,INDIA,SIKHS,SIK,75012,1965,2,8.5,1,5,-0.4341812864829897,2.847895877422491,0
750,INDIA,SIKHS,SIK,75012,1966,2,8.5,1,5,-0.4380216371473126,2.915462415933286,0
750,INDIA,SIKHS,SIK,75012,1967,2,8.5,1,8,-0.4371910261184374,2.9847065157922605,0
750,INDIA,SIKHS,SIK,75012,1968,2,8.5,1,8,-0.43672779579113574,3.056163607772069,0
750,INDIA,SIKHS,SIK,75012,1969,2,8.5,1,8,-0.43571322969134435,3.130560862313448,0
750,INDIA,SIKHS,SIK,75012,1970,2,8.5,1,8,-0.43508296275813474,3.2083977541788617,0
750,INDIA,SIKHS,SIK,75012,1971,2,8.5,1,8,-0.43427502087429876,3.289917500829238,0
750,INDIA,SIKHS,SIK,75012,1972,2,8.5,1,8,-0.4337015379581986,3.3749159014470393,0
750,INDIA,SIKHS,SIK,75012,1973,2,8.5,1,8,-0.4309777075060336,3.46289546167952,0
750,INDIA,SIKHS,SIK,75012,1974,2,8.5,1,8,-0.4283976073949801,3.553122838380331,0
750,INDIA,SIKHS,SIK,75012,1975,2,8.5,1,6,-0.429110356615571,3.645072342077862,0
750,INDIA,SIKHS,SIK,75012,1976,2,8.5,1,6,-0.4287101124346679,3.738480745457158,0
750,INDIA,SIKHS,SIK,75012,1977,2,8.5,1,8,-0.42541987639670714,3.8335062626789442,1
750,INDIA,SIKHS,SIK,75012,1978,2,8.5,1,8,-0.4228685299598348,3.930540101821205,1
750,INDIA,SIKHS,SIK,75012,1979,2,8.5,1,8,-0.4204707175978042,4.03017495193105,2
750,INDIA,SIKHS,SIK,75012,1980,2,8.5,1,8,-0.4148942859038283,4.132780043682523,2
750,INDIA,SIKHS,SIK,75012,1981,2,8.5,1,8,-0.41438443869549846,4.238437146135282,3
750,INDIA,SIKHS,SIK,75012,1982,2,8.5,1,8,-0.41390760009851246,4.346809994721194,4
750,INDIA,SIKHS,SIK,75012,1983,2,8.5,1,8,-0.41166444792447615,4.45733649386534,4
750,INDIA,SIKHS,SIK,75012,1984,2,8.5,1,8,-0.4135727499783916,4.569245409010774,5
750,INDIA,SIKHS,SIK,75012,1985,2,8.5,1,8,-0.4109837738211203,4.681939710926751,6
750,INDIA,SIKHS,SIK,75012,1986,2,8.5,1,8,-0.40914611461432693,4.795203946467795,6
750,INDIA,SIKHS,SIK,75012,1987,2,8.5,1,8,-0.4052233443273592,4.909057302460517,6
750,INDIA,SIKHS,SIK,75012,1988,2,8.5,1,8,-0.40342476280191547,5.023424857690547,6
750,INDIA,SIKHS,SIK,75012,1989,2,8.5,1,8,-0.40447731263934045,5.1382998607611245,6
750,INDIA,SIKHS,SIK,75012,1990,2,8.5,1,8,-0.4016687557874724,5.2536723581844464,6
750,INDIA,SIKHS,SIK,75012,1991,2,8.5,1,8,-0.41011667058107737,5.369381081596491,6
750,INDIA,SIKHS,SIK,75012,1992,2,8.5,1,8,-0.4082963602374458,5.4853366875134215,5
750,INDIA,SIKHS,SIK,75012,1993,2,8.5,1,8,-0.41036507484909446,5.6016976151425215,4
750,INDIA,SIKHS,SIK,75012,1994,2,8.5,1,8,-0.4044786141151851,5.718708779438764,1
750,INDIA,SIKHS,SIK,75012,1995,2,8.5,1,8,-0.4008554280050084,5.8365094456426245,2
750,INDIA,SIKHS,SIK,75012,1996,2,8.5,1,8,-0.3974260737193959,5.955093904001411,1
750,INDIA,SIKHS,SIK,75012,1997,2,8.5,1,8,-0.3953902600746952,6.074270762061733,0
750,INDIA,SIKHS,SIK,75012,1998,2,8.5,1,9,-0.3956777286762147,6.193761167847554,0
750,INDIA,SIKHS,SIK,75012,1999,2,8.5,1,9,-0.3919188154153225,6.313193858835899,0
750,INDIA,SIKHS,SIK,75012,2000,2,8.5,1,9,-0.39174652859866343,6.432258875186409,0
750,INDIA,SIKHS,SIK,75012,2001,2,NA,0,9,-0.3906648446045107,6.550726830156665,4
750,INDIA,SIKHS,SIK,75012,2002,2,NA,0,9,-0.38812215549344176,6.66850400792969,4
750,INDIA,SIKHS,SIK,75012,2003,2,NA,0,9,-0.3782022538092369,6.785566508560941,4
750,INDIA,MIZOS,MIZ,75013,1960,3,10,1,5,-0.4390443695327443,2.5355592560545954,0
750,INDIA,MIZOS,MIZ,75013,1961,3,10,1,5,-0.438629747198681,2.59403590686011,1
750,INDIA,MIZOS,MIZ,75013,1962,3,10,1,5,-0.43803677102715816,2.6547021899536567,2
750,INDIA,MIZOS,MIZ,75013,1963,3,10,1,5,-0.4365640183438502,2.717383559224244,2
750,INDIA,MIZOS,MIZ,75013,1964,3,10,1,5,-0.43467655188371923,2.781827422414296,3
750,INDIA,MIZOS,MIZ,75013,1965,3,10,1,5,-0.4341812864829897,2.847895877422491,4
750,INDIA,MIZOS,MIZ,75013,1966,3,10,1,5,-0.4380216371473126,2.915462415933286,4
750,INDIA,MIZOS,MIZ,75013,1967,3,10,1,8,-0.4371910261184374,2.9847065157922605,5
750,INDIA,MIZOS,MIZ,75013,1968,3,10,1,8,-0.43672779579113574,3.056163607772069,5
750,INDIA,MIZOS,MIZ,75013,1969,3,10,1,8,-0.43571322969134435,3.130560862313448,6
750,INDIA,MIZOS,MIZ,75013,1970,3,10,1,8,-0.43508296275813474,3.2083977541788617,6
750,INDIA,MIZOS,MIZ,75013,1971,3,10,1,8,-0.43427502087429876,3.289917500829238,6
750,INDIA,MIZOS,MIZ,75013,1972,3,10,1,8,-0.4337015379581986,3.3749159014470393,6
750,INDIA,MIZOS,MIZ,75013,1973,3,10,1,8,-0.4309777075060336,3.46289546167952,6
750,INDIA,MIZOS,MIZ,75013,1974,3,10,1,8,-0.4283976073949801,3.553122838380331,6
750,INDIA,MIZOS,MIZ,75013,1975,3,10,1,6,-0.429110356615571,3.645072342077862,6
750,INDIA,MIZOS,MIZ,75013,1976,3,10,1,6,-0.4287101124346679,3.738480745457158,6
750,INDIA,MIZOS,MIZ,75013,1977,3,10,1,8,-0.42541987639670714,3.8335062626789442,5
750,INDIA,MIZOS,MIZ,75013,1978,3,10,1,8,-0.4228685299598348,3.930540101821205,5
750,INDIA,MIZOS,MIZ,75013,1979,3,10,1,8,-0.4204707175978042,4.03017495193105,4
750,INDIA,MIZOS,MIZ,75013,1980,3,10,1,8,-0.4148942859038283,4.132780043682523,4
750,INDIA,MIZOS,MIZ,75013,1981,3,10,1,8,-0.41438443869549846,4.238437146135282,3
750,INDIA,MIZOS,MIZ,75013,1982,3,10,1,8,-0.41390760009851246,4.346809994721194,2
750,INDIA,MIZOS,MIZ,75013,1983,3,10,1,8,-0.41166444792447615,4.45733649386534,2
750,INDIA,MIZOS,MIZ,75013,1984,3,10,1,8,-0.4135727499783916,4.569245409010774,1
750,INDIA,MIZOS,MIZ,75013,1985,3,10,1,8,-0.4109837738211203,4.681939710926751,0
750,INDIA,MIZOS,MIZ,75013,1986,3,10,1,8,-0.40914611461432693,4.795203946467795,0
750,INDIA,MIZOS,MIZ,75013,1987,3,10,1,8,-0.4052233443273592,4.909057302460517,0
750,INDIA,MIZOS,MIZ,75013,1988,3,10,1,8,-0.40342476280191547,5.023424857690547,0
750,INDIA,MIZOS,MIZ,75013,1989,3,10,1,8,-0.40447731263934045,5.1382998607611245,0
750,INDIA,MIZOS,MIZ,75013,1990,3,10,1,8,-0.4016687557874724,5.2536723581844464,0
750,INDIA,MIZOS,MIZ,75013,1991,3,10,1,8,-0.41011667058107737,5.369381081596491,0
750,INDIA,MIZOS,MIZ,75013,1992,3,10,1,8,-0.4082963602374458,5.4853366875134215,0
750,INDIA,MIZOS,MIZ,75013,1993,3,10,1,8,-0.41036507484909446,5.6016976151425215,0
750,INDIA,MIZOS,MIZ,75013,1994,3,10,1,8,-0.4044786141151851,5.718708779438764,0
750,INDIA,MIZOS,MIZ,75013,1995,3,10,1,8,-0.4008554280050084,5.8365094456426245,0
